item_id,brand,corner,category,price
P4134741000379,발렌시아가(스카프),수입명품,명품시즌,23000
P4400102026272,게스,진캐쥬얼,진캐쥬얼,40000
P4118960210077,에뜨로,명품,수입명품,35000
P4140440003210,키사,여성구두,여성구두,142200
P4404830025000,레노마골프,골프웨어,골프,82000
P6135440003000,에스콰아이현금,NB제화,피혁A,95000
P4239730026000,UCLA,진캐주얼,진캐주얼,129000
P4200640213100,와코루,란제리,란제리,315000
P4227690011000,엘르스포츠,영캐주얼,트랜디 케쥬얼,98000
P4121120006600,한아름,헤어액세사리,장신구,360000
P4121290003200,엘리자벳,캐쥬얼구두,남여구두,145000
P4100390000100,닥스넥타이,넥타이,섬유잡화,55000
P4119620000100,알테아수입넥타이,넥타이,섬유잡화,105000
P4410140029970,청마스포츠,스포츠용품,스포츠,158000
P4105870010078,오일릴리(의류),수입의류,명품토탈,198000
P4200350213100,비너스,란제리,란제리,86000
P4502160937000,삼성,냉장고.세탁기,가전,758000
P4101030000320,창조스카프,스카프,섬유잡화,44000
P4406010020000,베베,아동,아동복,75600
P4104450006000,쁘띠두아14K,준보석,장신구,85000
P4417750022200,베이비헤로스,유아복,아동복,101500
P4406260022230,아가방,유아복,아동복,46840
P4520051043000,리갈욕실,욕실용품,식기,125000
P4507921049100,팩.게임CD,완구,문화용품,69000
P4503191050700,홀마크팬시,팬시,문화용품,163000
P2539240042100,일호/휘슬러,주방용품,식기,194000
P4532221043000,세보/어센틱,욕실용품,식기,29000
P4554032043020,해림/욕실,욕실용품,식기,22400
P4539300050820,쁘띠앙팡,잡화(문화),문화,34400
P4400101020010,게스키즈,아동복,아동,133110
P4507922049100,게임기,완구,문화용품,54000
P4300473019900,헨리코튼,트래디셔널,트레디셔널,350000
P6300032017000,빈폴,트래디셔널,트레디셔널,155000
P4422370020000,겐죠정글,아동,아동복,122000
P4422370020472,겐죠정글,아동,아동복,102000
P4234840013076,랄프로렌,칼라드래디셔널,타운란제리,89500
P4226731013074,모리스커밍홈,베이직캐주얼,캐릭터캐주얼,99000
P4408220027920,아레나수영복,수영복,스포츠,47200
P4218390013086,로제르,단품,타운란제리,-87000
P4400440025000,먼싱웨어,골프웨어,골프,284000
P4108030510000,미쏘니1,수입부띠끄,로얄부띠끄,774000
P4217070013074,강숙희,국내부띠끄,로얄부띠끄,138000
P4118960210000,에뜨로,수입부띠끄,로얄부띠끄,-1450000
P6139050012500,프라다현대본점,수입의류,명품토탈,740000
P4109930010000,발리,수입피혁,명품토탈,451000
P2800422813000,레꼬팽  지원,상품개발지원,명품토탈,392000
P4131396006600,오렐리헤어핀,헤어ACC,장신구,46000
P4117430010000,가이거,수입부띠끄,로얄부띠끄,1060000
P4108030510030,미쏘니1,수입부띠끄,로얄부띠끄,685300
P6139030010000,페라가모현대본점,수입의류,명품토탈,899000
P6137920010000,세린느수입의류,수입의류,명품토탈,366000
P4139660008000,달팡,수입종합화장품,화장품,75000
P4239540015082,바디박스,란제리,내의란제리,21800
P4300852019981,지방시,셔츠,셔츠,40000
P4126140001479,세기모자외,모자,섬유잡화,15000
P4417650020470,레노마쥬니어,아동,아동복,27000
P4414100020470,012베네통,아동,아동복,19000
P4421720026970,조르지오페리,골프단품,골프,135000
P4200820013074,강희숙,국내부띠끄,로얄부띠끄,540000
P4203690010053,뻬띠앙뜨,디자이너니트,"니트,단품,모피",350000
P4405921025980,현대골프특정,임대골프,골프,15000
P4200350015073,비너스,란제리,내의란제리,25000
P4309140019983,로얄,셔츠,셔츠,40000
P4300850019982,닥스,셔츠,셔츠,40000
P2539241042100,일호/휘슬러부품,주방용품,식기,27000
P4226731013083,모리스커밍홈,하이캐쥬얼,여성캐주얼,248000
P4401410020471,끌레이유,아동,아동복,175000
P4107671013000,이브무역1,로얄수입행사,로얄부띠끄,190000
P4141670013082,엔에스(니트롬)수입,로얄수입행사,로얄부띠끄,102000
P4501880142230,백산,주방용품,식기,28000
P4544570047983,메종디오르,수예행사,"침구,수예",35000
P4234630011200,쿠가이,영트랜드,영트렌디,738000
P4409270026000,스포트리플레이,진케주얼,진케주얼,108000
P4405620026272,지오다노,진캐쥬얼,진캐주얼,19800
P4531930934071,"내쇼날,파라소닉",해외SHOP,가전/문화,33000
P6311182019976,마에스트로(캐),어덜트,캐쥬얼,39000
P4208200013500,제임스딘.P,란제리,미씨캐릭터,83000
P4226470013081,마리앙쥬,행사,영트랜디,54000
P4202161011000,ENC,영캐쥬얼,영트랜디,49000
P4214231013072,NND,영캐쥬얼,영트랜디,98000
P4540540945970,바이핸즈,문구/팬시,가전/문화,27000
P4405600026000,퀵실버,진캐쥬얼,진캐주얼,69000
P4139143008000,비오뗌화장품,수입종합화장품,화장품,52000
P4215490015082,크리비아,란제리,미씨캐릭터,21000
P4239540015080,바디박스,란제리,미씨캐릭터,9900
P4138080003984,나만구두,행사슈즈,패션슈즈,69000
P4415070126270,D-PULSE,스포츠캐주얼,진캐주얼,69000
P4300261019920,지이크,캐릭터,캐주얼,459200
P4101030000379,창조스카프,스카프,섬유,25000
P4217340015072,트라이엄프,란제리,내의란제리,40000
P4550860042072,이가/프라보스크,주방용품,식기,16000
P4407951022200,루니툰베이베,유아복,유아/완구,19000
P4319580019900,오젠/라모드,행사/단품,캐쥬얼,39000
P4508890944370,상원가구,소형가구(가구),가구,40000
P4220050013074,아이잗바바,엘레강스,엘레강스캐쥬얼,398000
P4226570013075,인디카,단품,니트/단품,59000
P6417340027030,라피도의류,스포츠웨어,스포츠,48300
P4103320005920,쌈지,토탈,핸드백,56800
P4400801028420,프로스펙스슈즈,스포츠슈즈,스포츠,53600
P4415080029981,나이키행사,스포츠웨어,스포츠,32000
P4118960010000,에뜨로,토탈부틱,로얄부틱,58000
P4229560013075,뽀뜨레,타운,니트/단품,20000
P4557080046620,모드스피츠,수예,침구/수예,28800
P4530780041020,베스하우스,주방용품,식기,22080
P4530780041074,베스하우스,주방용품,식기,19200
P4408173011000,1492마일즈,영캐쥬얼,영트랜디,68000
P4400550026970,슈페리어,골프(NB),골프,35000
P4418710029970,하이스트,스포츠단품,스포츠,19000
P4117690010000,팬원(마리아니),행사,로얄부틱,527000
P4242300026000,써스데이아일랜드,진캐쥬얼,진캐주얼,32000
P4100394005910,W  M,토탈,핸드백,45900
P4412381026000,WWS,진캐쥬얼,진캐주얼,19000
P4301000019900,노티카,트래디셔널캐쥬얼,트래디셔널캐쥬얼,75000
P4400600025000,링스,수입,골프,232000
P4500860043000,대아통상,욕실용품,식기,155700
P4508631046070,페리,침구,침구/수예,320000
P4407940929971,거성마트직배,스포츠용퓸,스포츠,-1800000
P4408172027000,헤드의류,스포츠슈즈,스포츠,68000
P4312901016400,니나리찌,셔츠,셔츠,54000
P4238570026000,그림,진캐쥬얼,진캐주얼,92000
P4400550025000,슈페리어,골프(NB),골프,126000
P4407071026274,후부,진캐쥬얼,진캐주얼,65000
P4405880025000,팬텀,골프(NB),골프,545000
P4301015019984,갤럭시(캐),어덜트,캐쥬얼,422800
P6317980019930,런던포그,라이센스,정장,226800
P6317980015100,런던포그,라이센스,정장,308700
P4404861027000,엘레쎄의류,스포츠웨어,스포츠,58000
P4205561110000,기비,엘레강스,엘레강스캐쥬얼,299000
P4400700029900,아디다스의류,스포츠웨어,스포츠,4500
P4417820027000,아이더,아웃도어,스포츠,40000
P4105900203200,메쎄,여성구두,여성구두,135000
P4116480006900,올리비에,헤어액세사리,장신구,79000
P4100640103000,소다남성,남성구두,남성잡화,148000
P4114071510077,지아니베르사체,수입의류,명품토탈,73500
P4132190005983,레스포삭,피혁B행사,핸드백,19500
P4202161011200,ENC,영트랜드,영트렌디,84000
P4109000113080,막스마라,수입부띠끄,로얄부띠끄,117600
P4202203026063,도니라이크,영캐주얼,영캐주얼,98300
P4241200026000,스푼,스포츠캐주얼,진캐주얼,55000
P4202201011000,나이스클랍,영캐주얼,영캐주얼,108000
P4100640003000,소다,싸롱화,피혁A,128000
P4412381126000,WWS,스포츠캐주얼,진캐주얼,23000
P4412381126030,WWS,스포츠캐주얼,진캐주얼,23100
P4202280010030,데코,베이직캐주얼,캐릭터캐주얼,169400
P4553670050710,슈필가베엔셀렉타,문화,문화,19800
P4300850019920,닥스,셔츠,셔츠,51200
P4300451019900,준코고시노,캐릭터,캐주얼,45000
P4320410019920,루커스,트.단품,캐주얼,50400
P4510680056400,예제,욕실용품,식기,47000
P4409440022000,오르화,미확인코너,아동,98000
P4510130050271,알파문구,문화,문화,23000
P4203690013076,뻬띠앙뜨,레포츠단품,디자이너부띠끄,101500
P4203690010030,뻬띠앙뜨,레포츠단품,디자이너부띠끄,-101500
P4203690010000,뻬띠앙뜨,레포츠단품,디자이너부띠끄,145000
P4536160042130,쎌택코리아,주방용품,식기,108570
P4140650000820,태현닥스외양말,양말,섬유,15760
P4407130020000,캔키즈,아동,아동,34000
P4400202022010,쇼콜라,미확인코너,아동,58050
P4401951020020,블루독,아동,아동,44000
P4244760011000,96NY,영캐주얼,영캐주얼,306000
P4411660126000,TBJ,진캐주얼,진캐주얼,39800
P4405230226000,루츠,스포츠캐주얼,진캐주얼,79000
P4527670042100,서한,주방용품,식기,11600
P4208200214400,제임스딘.P,란제리,타운란제리,19500
P4131070003210,미소페,싸롱화,피혁A,133200
P4418210029971,나이키의류,스포츠웨어,스포츠,65000
P4401951020000,블루독,아동,아동,25000
P4138670006870,홍운,일반ACC,장신구,120000
P4300810019920,카운테스마라,로얄,셔츠,232000
P4500080042100,가예실업,용기보증,미확인pc,52100
P4220050210000,아이잗바바,캐릭터,캐릭터캐쥬얼,86400
P6421840027901,아레나,미확인코너,(주)현스포츠아쌤,15000
P4200210214400,BYC,패션란제리,소품,35500
P4228260111010,VOV,영캐주얼,영캐주얼,133200
P4413240029970,윙,스키,스포츠,54000
P6407074027053,라피도의류,스포츠웨어,스포츠,109000
P4229811011000,시슬리,영캐주얼,트랜디 케쥬얼,62000
P4123493001100,다현아쭈기스타킹,스타킹,명품시즌,13000
P6118890006000,골든듀,보석,장신구,187000
P4208421110000,G보티첼리,캐릭터,캐릭터캐쥬얼,472000
P4310400019970,솔리드옴므,디자이너,캐주얼,98000
P4310400019900,솔리드옴므,디자이너,캐주얼,656000
P4422380020000,샤리템플,아동,아동,266000
P4239250013074,리믹스(REMIX),행사,캐릭터캐쥬얼,58000
P4545010042130,성훈종합실업,주방용품,식기,47600
P4220830010000,BCBG,트래디셔널,엘레강스캐쥬얼,98000
P4406260022000,아가방,신생아,아동,56000
P4214230211000,톰보이,영캐주얼,트랜디 케쥬얼,66000
P4203733013076,이즘,캐릭터,미씨캐릭터,99000
P4132891002980,슈페리어스카프외,스카프,명품시즌,48000
P4308370019980,하버샤레이,행사/단품,캐쥬얼,19000
P4214230011030,톰보이,영캐쥬얼,영트랜디,46200
P4208790011030,쿠기,영캐쥬얼,영트랜디,138600
P4129770005977,파올라델룽고,행사핸드백,핸드백,30000
P4200820113071,강희숙,의류기타,로얄부틱,59000
P6110830103020,금강남성현금,남성구두,남성잡화,72400
P4408171025000,잭니클라우스,골프웨어,골프,108000
P4214231011020,톰보이,영캐주얼,영캐주얼,70400
P4214231011030,톰보이,영캐주얼,영캐주얼,69300
P4205562011000,레니본,영커리어캐주얼,어덜트캐주얼,139000
P4209563011030,SJ,영캐주얼,영캐주얼,69300
P4125900006620,쟝폴클라쎄,헤어ACC,장신구,116000
P4241520026053,NWW,영캐주얼,영캐주얼,16800
P4404540226000,퀵실버,스포츠캐주얼,진캐주얼,83000
P4105870010020,오일릴리,수입명품,수입명품,71200
P4400701028400,아디다스슈즈,스포츠슈즈,스포츠,119000
P4241200026052,스푼,스포츠캐주얼,진캐주얼,31200
P4219040111053,O.Z.O.C,영캐주얼,영캐주얼,68600
P4234841026000,폴로진,진캐주얼,진캐주얼,105000
P4408160029975,노스페이스,아웃도어,스포츠,96000
P4116480006620,올리비에,헤어ACC,장신구,63200
P4104883000400,서도머플러,머플러,섬유,98000
P4132750106600,에비타퍼로니,헤어ACC,장신구,50000
P4407072126065,FUBU,스포츠캐주얼,진캐주얼,9500
P4400280023110,NUK,미확인코너,아동,84220
P4413860020030,폴로보이즈,아동,아동,57400
P4422380020470,샤리템플,아동,아동,125000
P4300103019900,페리엘리스,트레디셔널캐주얼,트래디셔널,84000
P4417233029970,우들스의류,스포츠웨어,스포츠,50000
P4417750022400,베이비헤로스,미확인코너,아동,217800
P4400280023120,NUK,미확인코너,아동,9680
P4217340015074,트라이엄프,란제리,타운란제리,30000
P4218913013100,임프레션,란제리,미씨캐릭터,8800
P4509030043020,오존,욕실용품,식기,27200
P4220670010010,후라밍고,캐릭터,미씨캐릭터,559800
P4413280020400,아이들,유아복,유아/완구,53000
P2128912000800,니나리찌양말직매입,양말,섬유,10500
P4129790108400,네일엘레강스,미확인코너,미씨캐릭터,62000
P4124530006600,아로마,헤어액세사리,장신구,40000
P4218740010030,아르테,캐릭터캐쥬얼,영캐릭터캐쥬얼,206800
P6135150006000,보광당보석,보석,악세사리,255000
P4109290004078,루이까또즈,핸드백,핸드백,70000
P4552260042474,영이그린,주방용품,식기,144000
P4138124006970,블루돌핀액세서리,수입악세사리,악세사리,40000
P4402900020000,엘덴,아동복,아동,116000
P4220670010020,후라밍고,캐릭터,미씨캐릭터,134400
P4528800051600,지오갤러리,장식액자,가구,13000
P4554060050120,파카,문구/팬시,가전/문화,44800
P4120440000820,싹스탑양말,양말,명품시즌,8240
P4200640115075,와코루,미확인코너,디자이너부틱,35000
P2503470040673,오진/코닝,초도자기,식기,127500
P4501880042176,백산,주방용품,식기,27300
P4100110001176,비비안스타킹,스타킹,섬유,21000
P4238710010020,김혜경,엘레강스부틱,디자이너부틱,278400
P4540540945972,바이핸즈,문구/팬시,가전/문화,29500
P4132690002981,청림모자(M/L외),모자,섬유잡화,10000
P4201680026063,메이폴,진캐주얼,진캐주얼,19500
P4217301010000,nth,미씨캐릭터,미씨캐주얼,159000
P4401971022974,해피베이비,미확인코너,아동,14400
P4406261022974,엘르뿌뽕,미확인코너,아동,7500
P4130490001676,현대우양산,우산장갑,섬유,16000
P4407971020000,모크베이비,아동,아동,33000
P4217301013074,nth,미씨캐릭터,미씨캐주얼,29000
P4417750022000,베이비헤로스,미확인코너,아동,39000
P4217301010010,nth,미씨캐릭터,미씨캐주얼,285300
P4220830013074,BCBG,칼라드래디셔널,타운란제리,179000
P4210451113074,아이덴티,영커리어캐주얼,어덜트캐주얼,39000
P4216172010000,마리끌레르,엘레강스캐주얼,미씨캐주얼,399000
P4107320002981,월비스타킹,스타킹,명품시즌,13500
P4401410020470,끌레이유,아동복,아동,44000
P4407130020020,캔키즈,아동,아동,48400
P4400202022974,쇼콜라,미확인코너,아동,15000
